company,client,item,qty,price
DUY,NZG,9882,42,25
EPF,GNK,8707,28,9
AIS,POT,5320,15,17
QQQ,BYL,9978,38,19
ZHU,OXW,1438,25,28
RQH,LWD,31180,39,23
HXZ,KOR,6897,11,26
RTH,AIX,8336,33,21
SBE,IMY,4422,38,32
BQV,SOH,17550,48,18
FMI,YBI,26242,46,20
HVI,NEZ,32609,28,20
TPW,DGG,29996,36,3
HKR,QNK,17429,16,17
JNJ,ROJ,26221,19,15
PGY,PJP,8841,22,2
MHH,GKR,31197,27,2
CCK,PUA,30510,47,14
ZOX,JJZ,5099,0,14
CYX,OGA,21445,27,24
ZRK,RTH,21483,33,10
KUI,VTF,13910,12,9
BGD,VLA,26255,28,9
BNN,IBL,23210,36,15
TQH,ROT,9657,38,25
DBQ,RHF,18857,38,27
CQU,GFN,12188,48,33
FAU,KCL,27080,18,14
OGK,NAX,8506,11,24
OLC,JWX,3580,35,16
IQA,AUF,28528,13,32
IJL,ZJC,21519,44,1
OUE,ZGF,18770,30,30
FSY,XQY,22953,37,14
CNU,AVV,15276,47,2
RFX,KMN,28425,15,29
ROM,DAJ,214,46,11
UCL,UER,1356,15,16
OKY,HOP,4213,48,25
DHT,QBK,19881,19,6
NKP,XDV,15944,8,21
VZL,JUU,8242,40,20
BHQ,IUA,24105,30,15
WKS,FSD,3149,39,21
GHI,TUD,15783,45,1
VQL,RRE,21678,25,23
PSX,IBU,12965,46,19
XQY,HQA,11932,47,13
INC,IHQ,17777,5,16
BOU,TPF,7011,45,4
ZAI,JCX,8958,27,13
UCW,GZV,28804,48,9
FBR,HOW,17551,42,26
FEM,VBE,22556,20,23
NRR,XIR,25393,0,6
CSU,DAX,27058,11,24
AWX,OGT,27289,2,9
SKA,KQH,6659,24,8
UGK,OKV,29439,30,26
USA,ZZH,31218,24,13
UGX,JEI,7424,12,26
VZY,CHQ,13301,35,10
QJD,EWH,20739,32,7
XNL,VUB,30858,6,17
ZTG,OEG,26192,16,8
QSF,AVL,25047,41,25
AON,ENJ,9482,5,17
BWL,MDY,148,3,24
HOX,FKN,5456,10,25
FEB,OGE,23775,26,16
EEG,JVI,26996,2,12
YQJ,OCF,24400,44,5
TVU,GVH,7193,14,19
SET,BVI,1067,16,5
OPP,WZH,24333,20,30
WPY,UQW,9537,45,26
YES,WXX,32450,48,5
QKY,MSB,10816,35,1
YXT,LWF,5624,17,25
WLL,FXC,3310,41,24
PDS,FGE,13549,20,3
QVX,OBN,23057,33,5
RJW,CEW,23714,26,14
KOQ,KTV,19651,17,19
JON,QOD,26077,28,26
KMP,CGB,22691,7,23
RBU,NEC,23407,25,0
PPG,VLB,12308,15,29
QBT,KHK,13353,24,10
THZ,XLV,16619,41,16
TFK,OCZ,19087,48,6
HTP,UJP,5083,25,21
UTL,REM,23436,33,12
YYF,VDI,7344,2,19
JOR,GPY,955,23,16
LJR,LAE,12880,40,23
NCI,OQK,16388,48,11
XPP,CMV,30667,17,21
NCL,SAM,20412,3,32
HPT,SZQ,3432,8,20
IDD,HTT,21159,24,18
NTI,OMP,877,7,21
YUX,PYW,10332,34,5
YYT,RUG,1110,6,22
IGF,PDK,20357,27,30
EDR,HFS,31687,29,27
CBL,WSK,6623,47,30
LUG,JGK,17229,6,8
ZJL,LAV,5912,4,31
IXF,SBB,26875,13,12
PBT,EMC,30159,5,12
XEN,AOH,3042,20,10
CRT,MGR,29556,22,0
VPF,CCK,6503,0,16
TZI,ZGX,5061,31,14
MCK,RPI,9079,47,7
ZJZ,UMW,10656,14,13
XVS,OFD,30082,43,13
UMX,FCS,23889,36,10
RJH,CZI,18869,25,10
ZXL,CJF,23349,4,13
ABI,JOK,15757,25,0
YGN,NQJ,15316,42,4
KZB,MJF,3281,39,24
RBB,JFO,18863,20,11
YOB,TXT,20680,2,2
VJQ,JNY,7834,17,6
QDS,XBS,24232,48,2
MHC,XAC,7941,47,6
TWE,YBP,21759,5,19
BCX,LRY,1626,20,9
ZMZ,GXC,13415,29,0
VPS,TBU,439,9,16
FNN,XKE,17950,36,20
EAD,VLI,31615,32,22
UFT,HJS,5248,26,13
KCZ,YVV,3953,22,1
KJX,IAN,28136,2,18
SFA,LZM,16557,39,30
AYQ,LAT,18636,10,28
RGK,ZFK,27287,17,32
ZGC,RUT,4744,32,21
RTQ,LCR,28163,26,18
RJM,JTY,21119,15,5
QEM,UCC,27570,33,4
UPA,QWG,16302,43,12
IPI,QRW,26592,38,6
LGL,UYB,22114,35,10
QHI,JIH,26669,36,6
ULR,THN,13033,28,8
IWO,XJM,11692,14,30
NFG,GUK,18581,12,21
MZQ,HSP,26731,5,22
IKS,GPN,26316,13,30
PNG,NGP,10688,5,16
CUG,MBA,21186,37,16
YTO,MYB,3116,43,6
QIW,HUB,15106,48,32
FQX,URI,21220,23,15
CWZ,BMN,17755,15,24
CLM,PBW,10254,18,13
QMI,GQI,30946,38,15
AOC,ZVB,23488,3,2
KTP,JFD,16018,28,25
VEE,SOB,3682,7,5
QEY,SHL,30787,13,2
COT,RYG,13197,20,19
NFF,BMC,11792,30,0
UKN,ILX,14722,10,24
IZT,ORH,11647,2,24
EGU,ULQ,13092,31,15
GJJ,XHT,16280,9,4
RTO,HPV,16608,19,14
MPL,VEZ,20538,46,23
DWG,YSZ,17338,26,2
KDN,TSK,5804,18,8
SBM,ABZ,21192,22,18
CIO,TMW,26766,18,23
REJ,RVX,27245,2,24
BBL,KNZ,15993,4,32
MVB,MNS,15192,32,24
ZSK,FJI,21103,36,18
ECB,WMK,16540,8,21
ALT,VEN,7694,0,16
ZQO,FPH,18217,45,17
AXT,LVG,10035,18,17
VBD,TRO,11442,11,3
QFS,SFZ,12656,14,14
YMM,TFQ,23393,27,21
HAL,OSN,30927,18,23
GOY,VQX,11798,31,4
AJZ,FKE,17646,9,20
ANW,ZEV,7021,10,29
TRW,FDN,14533,24,26
WUG,SEU,26024,7,14
WGZ,FBK,14952,3,23
BAV,HWX,20798,23,8
NVO,NUL,2428,12,7
SUM,XZZ,521,48,18
ZFI,TAW,28922,3,14
UFK,PRT,21827,36,26
XKL,MGT,17645,35,5
VHM,VUV,18261,26,17
UDK,FCO,25132,43,30
GLY,IFX,545,39,31
SYX,FDT,32384,40,13
ZQR,ZHG,18170,29,11
SJL,WVY,32215,27,1
YZP,YZE,31119,30,26
CXY,XXW,30857,44,31
USC,YSA,15988,22,3
TJT,YOZ,20077,3,0
KHW,JRH,7943,28,31
YVQ,TWF,13057,35,6
SSG,EGN,9587,20,15
TID,LMR,29544,23,14
BEO,YJA,27016,2,24
QZX,JQG,11790,11,6
NPJ,YUZ,21527,3,30
DFR,NUA,24014,20,14
OXT,CBG,14022,46,22
PSH,LJR,22111,9,30
STB,RNZ,7119,46,26
FDA,GOS,20862,35,4
DUU,ZFN,27075,44,0
BMH,LWO,8878,14,10
RUV,OFJ,1218,27,10
NJM,QHN,12367,23,12
LIN,VYK,27791,24,18
UHP,XUX,26653,1,0
OKN,SQD,6354,3,24
ZRU,FCL,20732,47,8
TDC,GTI,5104,3,16
WZO,SXT,14635,44,5
PGH,PKQ,24071,11,10
GGW,BKA,31367,24,17
WLO,SNC,3786,43,24
WYT,WCT,13493,22,13
BIF,ZAG,8809,6,9
EKW,MPM,14679,17,30
NPP,TGB,17782,11,4
CWK,AMC,284,11,11
BDT,UMJ,31804,40,24
TDO,NNV,7469,4,15
GHI,XXE,14830,16,30
GSX,TVN,275,43,18
KLP,YZA,22670,5,27
GPJ,PUT,30825,1,12
EBY,NGQ,31315,24,24
UIJ,PRR,15646,14,19
FWM,PYP,14743,39,2
FFY,UZO,10683,21,29
BUS,NSI,3259,42,14
CIR,SUX,32453,10,29
CUU,XEN,31238,21,21
REM,FNB,16499,41,28
HUN,FWB,29873,9,31
VMI,VNS,27092,11,0
VWE,RHS,7438,20,19
GHG,WZG,16902,7,15
XLC,WVN,26026,39,14
TUO,LGR,12278,11,8
IZK,OJI,26376,41,13
SPC,MXZ,27035,28,11
PPH,PRZ,28082,4,26
JQZ,OKY,30190,23,26
CJC,VKS,6975,8,19
FJX,ECU,30865,41,6
WFJ,QAQ,8474,19,25
WEA,ZYQ,4077,3,5
WQZ,RPL,20310,14,4
IPW,FOY,21498,7,27
BAO,XJA,31106,26,2
RZI,AWW,25582,26,9
DIP,PTD,25540,21,18
MLJ,SSH,11265,39,20
MYC,UDT,20558,29,9
JRW,CXI,31655,8,10
PAJ,CRT,18952,38,15
MJK,YFM,30296,17,8
QFM,JRV,27135,29,1
FRY,WZI,12314,8,5
CCK,DYP,15782,21,29
LWW,XOQ,7700,36,13
CZO,FGS,26115,19,32
UFO,ATD,11156,13,3
ZUI,PEU,11744,46,10
YCD,OID,6649,24,0
EZT,JKL,22412,34,23
EEV,SOY,21797,43,22
DSC,DJM,10989,46,24
JBJ,RJH,31407,6,32
KJR,CLA,13237,17,21
ECH,RMA,21676,20,14
JZT,HKZ,17171,26,9
PCC,VOC,19859,25,19
IOP,ARQ,16743,43,11
LFT,CAJ,31877,6,12
RWB,KTC,12708,22,25
OUW,RAL,24169,0,29
SQV,SJB,1166,33,3
SMQ,ZHC,15999,32,27
SIF,PMM,16264,33,19
WXK,KBK,8973,3,5
VDP,PCH,1832,43,29
GOX,WAH,7983,2,29
JQH,KYL,26048,36,29
MRG,WIQ,18121,38,4
VRL,PLA,1438,31,23
RSR,BWW,3483,46,6
BSA,IBS,23349,38,7
VNQ,UWC,18731,11,21
JJB,XZA,21235,26,20
NHK,DZP,11267,47,22
MEO,ISI,20445,30,23
QHH,ZFG,2202,7,27
YMD,KBJ,2322,27,2
QXL,LRI,7269,1,18
VHD,FQD,22241,44,17
DSO,PTW,3469,30,28
QFE,SQN,26665,28,4
SAT,FBC,3800,33,14
RNO,VFI,21176,2,29
HIX,HOI,19365,3,5
PPY,WON,27146,10,29
QLT,REJ,1567,11,9
QNO,STP,32583,28,4
BSR,XLE,27386,34,25
XNB,POX,25092,7,10
MPD,RSF,8952,8,20
SSW,VIH,28458,34,27
IDZ,MSQ,29316,1,32
MEK,SZA,32410,27,17
AMD,RJX,27154,47,11
CCK,DAU,8275,2,29
BJZ,MZN,26299,12,26
XWQ,GAK,18045,11,31
SYL,DMD,254,2,1
VYS,GUY,139,2,20
HBM,RWD,29828,10,3
PMN,WRU,21685,39,9
UYL,CBO,24152,6,12
GNW,PWK,16450,15,15
ZNY,VHT,30984,12,17
GMM,FLY,22191,26,32
BJI,EYI,16908,6,13
JFW,AKQ,31815,21,23
QYJ,TYI,29662,18,11
CXG,ZHH,7444,5,23
IUQ,TES,20327,32,27
GJH,HWJ,13593,5,29
EOH,NUC,11805,23,7
CHB,LTR,12693,24,20
AQD,DRT,24123,26,25
GJP,SLE,8954,33,25
LHC,XDS,9746,37,16
VJJ,RKQ,6408,10,11
DJQ,OIL,5387,23,7
ZLV,EXS,20592,3,20
SPK,OPJ,14009,16,30
OFC,SMP,19326,19,15
AMT,KOE,123,29,12
RGV,IRD,26432,32,28
EMJ,FQH,20360,41,32
PLY,GAH,2422,38,10
UMU,QNA,28003,16,12
QAW,DJD,9755,40,14
JVW,CJC,32305,33,6
GMI,BIN,5115,46,20
MAR,LSU,24773,11,25
DIB,XCR,23167,6,22
OQB,LAD,3166,29,31
WIX,UOG,14672,40,11
MCG,ZPY,20975,32,27
CFX,JEN,24343,12,10
FNI,ZFX,13812,45,13
RVH,WSI,290,44,19
AJW,BPH,10872,47,12
YTW,TES,24963,41,26
JOY,MXV,8857,7,30
YXE,FAA,15747,34,32
QEQ,FJW,7775,31,14
TPZ,DPW,11222,42,11
ATW,COQ,6783,22,13
JKJ,QID,16628,6,8
DDD,RIJ,28749,42,31
KMP,FGW,28969,25,24
VHC,VTI,24139,42,0
PLC,LQG,24239,39,8
MVR,LEO,20988,28,12
BVI,WRJ,6154,11,5
JYR,DFO,2624,18,2
HFI,LBE,5532,21,5
HQH,XRW,24673,45,27
CXB,IXZ,21491,15,5
WNM,QVW,10282,11,10
DRM,PMO,3619,43,31
VVG,YTA,16593,32,10
HQP,FSB,3336,46,22
GTW,TDF,21489,13,32
SUH,ABL,15818,37,4
CDS,WPE,16624,9,26
JIR,ZFX,1443,25,3
OKD,KPR,13771,3,28
EQM,LVK,22976,39,12
ULU,OVS,28298,41,20
BBU,CIX,32134,14,16
XDP,YAR,14298,45,25
BZF,JSE,31877,19,25
EWZ,SEW,15290,30,30
XBC,CUL,30425,3,0
UOS,EBK,23408,8,14
SEC,JSA,23564,19,1
QIY,AOJ,28315,15,14
PES,XTV,17563,23,14
GGT,CVF,21432,30,25
OOS,GKN,12279,22,9
MNG,TVB,8907,47,14
BUC,GEU,3487,5,2
KZZ,DZJ,24881,47,10
XEB,YVT,2323,2,15
VEG,CDF,1334,9,6
AJI,SHY,19957,21,5
VTD,FSL,27733,12,31
WPE,MJN,27384,20,21
ADB,RFZ,2778,47,24
ZKG,NLX,18509,14,28
ZTL,NOI,30022,0,26
SHA,GDY,4018,42,24
XJS,KTT,16713,8,32
CDA,HKD,27747,16,15
EIN,YHX,1363,39,5
YBB,GEW,26875,16,13
WJU,BKL,272,32,29
KVK,FHK,5996,36,9
RMI,NYN,20939,25,10
EKI,OXG,1638,34,15
BGS,YQD,28177,34,22
EMM,OJT,23641,4,15
ZAO,HTR,31639,19,25
NNH,FIC,10514,5,28
JHO,ICR,32203,30,15
OGE,EZS,23590,13,10
FHO,NSV,4109,1,8
XPK,IJE,5329,14,25
OJR,XPM,819,42,12
URN,XYX,19233,43,31
QEL,NIU,10619,30,24
QWL,GZF,28579,17,20
YTB,WYI,30956,0,21
WOV,FGH,7996,34,9
YWU,QCS,22414,19,14
DCJ,RBL,25240,39,15
CFI,QJL,11125,18,13
OSG,IFA,22097,48,7
CJX,BSV,11270,5,25
NXP,FTL,28268,45,26
IYK,CGH,11212,23,17
MCM,XKN,8481,21,28
XHJ,IAY,17370,29,0
MCG,QIX,30999,0,3
KKI,BYB,2951,44,14
NOT,LKM,27768,12,5
VQO,FTS,3536,35,7
HBC,VLK,31593,35,10
VOD,QID,1434,37,27
VCJ,ZNJ,107,45,24
TTL,MEV,6341,7,25
LZX,XOB,28360,33,13
EYK,QME,25268,37,1
FMH,DLI,15057,47,30
TXH,IZS,3309,7,11
IPW,FVH,23212,13,26
DLN,YNC,10904,7,22
FDT,BCY,15880,7,22
HOS,RIH,11491,26,15
UOV,HTC,8606,39,30
YNF,EAM,14431,37,13
LQU,KMF,13691,17,16
JDY,MKX,25376,18,23
SYU,EHT,29983,36,21
BNB,JCU,2932,42,24
AWY,RMJ,16280,40,6
HGC,LOX,13591,23,1
YBF,VAF,7085,40,5
NJC,JXT,19271,7,0
TZX,SOM,20217,25,7
WRK,THY,5667,0,5
RDX,BVD,32144,24,31
LFQ,IJB,13060,1,18
OYI,THJ,10602,44,27
XZL,TBD,7232,36,8
HZQ,AGM,30041,29,19
YLS,MGF,32320,37,30
HUN,XGV,26889,10,17
IEV,XMK,2609,45,9
FKT,RME,19658,41,26
PRS,VZG,13976,5,15
JEF,DCR,32543,3,21
YSV,ILC,10241,37,21
OLU,GCG,12529,4,29
ZYL,KUI,28125,4,10
YQW,NUN,6764,17,28
IPP,YSU,29794,47,25
DVH,FEY,8170,26,30
MPW,VJG,2391,8,15
MSS,RLA,26260,4,21
BXK,HMT,10729,29,26
XUC,CSV,9305,7,25
WOC,OFG,4618,27,25
MMF,OVS,5897,41,0
WVO,PYD,27842,16,9
DJG,WTB,23997,32,5
FBQ,OLM,17794,46,4
VDR,OTR,8822,47,24
SKU,QMQ,17027,17,9
CSU,KCL,20177,38,1
VSM,OJX,9411,28,10
TEY,ZDG,20830,7,14
CSS,JNZ,19319,38,27
ZKK,IWH,17326,44,6
MIN,TMP,30281,26,3
LWM,DHM,25185,21,7
RIC,XDJ,2521,37,3
OYO,QHA,22180,38,24
MFL,NXP,30003,17,28
AQQ,WNS,13879,25,12
GQX,ICQ,11795,9,10
FXC,VMT,9276,30,8
EJJ,XGZ,3477,46,24
XAI,NQQ,1251,23,30
LYR,HIF,8778,33,19
SPS,PCZ,23953,22,15
SKC,AYO,5658,12,5
LBT,AJJ,19667,34,2
DQQ,MZI,21228,10,23
IQI,NON,8745,31,12
FHV,POH,21101,8,11
MYY,ZID,19226,21,13
PAQ,HEQ,14995,33,7
BOP,FBY,25718,4,26
NHT,RPI,8841,27,5
IND,SVJ,5044,42,30
EUF,BJT,26765,41,2
YNL,GKD,7841,28,13
BPD,CEI,2488,47,29
EWQ,QEN,27975,35,15
SAM,OIE,8446,1,21
FFO,CKV,8849,30,12
LCV,FOL,11299,20,0
QTI,IOQ,2169,34,24
HTU,MGU,1443,29,3
GDV,SGW,13911,15,25
NUB,NWV,21376,20,6
SRD,PFC,5889,28,25
OVT,TME,28255,12,8
URE,RMA,28181,43,28
DBW,IMF,24362,8,30
FBM,CFX,6554,25,26
ZQE,MSQ,8765,46,12
EYT,YQY,9486,6,6
DOL,WQL,32642,25,7
RIX,UJY,20963,35,10
QBZ,AIF,21520,33,5
KSN,ZVE,6295,35,30
TGC,LSR,9360,3,31
LBF,TRM,16887,0,19
WUB,XKJ,27932,4,1
KNE,QKD,28771,7,0
FOX,DYX,9234,37,4
OJH,PMT,25201,4,27
FOP,IRP,5628,35,25
JNK,HGQ,6919,42,26
TNF,FMD,16396,34,29
YYA,ICS,8356,22,0
NEB,AWR,16830,5,2
TAO,XAH,25215,5,22
WRX,ACH,11556,21,3
XHS,VIW,26701,8,27
ANE,IPG,17709,23,5
XMX,XHM,19440,32,1
TTZ,FME,12171,26,13
GOY,LGZ,31254,15,0
MXR,SHM,3450,40,22
EXQ,BKU,6579,23,19
UGR,AMS,429,34,16
NID,AGI,16275,19,0
LHX,SKN,8702,9,11
KJM,QNF,617,14,20
KQL,SPD,2536,8,9
VZN,MLN,2628,14,15
LMS,SBC,18356,16,29
KPN,NDD,8378,23,13
GJP,DHU,20239,5,7
TBH,KNE,10493,11,15
OJN,VFB,22039,5,16
CAN,ELE,23092,12,21
HKM,RXO,20688,24,19
YFA,JEV,14710,26,31
MNE,JKB,5859,1,4
CMM,RSC,28062,43,8
IGC,UXM,15968,31,12
MSW,LBU,20059,18,11
UDG,VZF,32559,21,17
FKP,QRM,13322,45,12
NRC,XIX,7756,7,2
JPJ,VFP,28184,21,11
EIT,SGW,11084,26,32
LEA,INZ,21467,47,17
HYQ,TNN,31588,20,8
PGP,IBS,13988,16,13
NKY,WGQ,31985,8,26
SLV,ABO,31233,32,12
ZRH,CKQ,30742,16,2
NRM,MRP,14925,12,31
OHG,GPP,16852,30,25
TEL,NFJ,29057,35,18
BOA,SNF,2318,41,21
GRV,RBH,11539,5,26
ADU,JVG,2962,39,8
CNR,GFR,17302,32,1
MZY,GVF,1610,23,21
RZV,HSI,7195,14,27
KRH,SCG,20000,45,14
XFQ,XSF,29964,42,3
FAW,YHJ,3957,31,12
HPK,IIU,6954,44,10
MBT,FJB,15391,20,10
ZTI,KKL,16071,43,3
JOX,DOS,10189,44,11
OEW,KWG,20899,45,4
QCX,NZM,26172,25,19
DIQ,MRR,7563,3,1
TGL,KEA,25922,12,14
HVJ,GVH,8773,11,11
BKW,QKN,6620,48,21
OCH,CNA,3412,41,31
WQM,NFN,11181,48,2
TMW,TPF,3715,14,7
SVX,XEW,4060,35,31
PRR,YBR,30283,47,4
JJJ,VII,31647,18,16
BBU,KNI,17824,7,19
VZA,JES,12407,35,19
NLV,LSV,2784,13,2
WUF,TQZ,11817,8,22
AGU,YUU,25089,15,17
MVN,UHM,24414,2,2
YAU,EQU,23617,35,3
ABX,CBJ,22567,39,2
FXO,LDF,5730,26,15
HGK,HKS,14001,48,31
NSP,SGM,26690,23,10
ZUK,UXJ,6558,22,5
GJF,AGX,5837,37,10
OKA,EKO,11359,19,16
VHB,FYJ,13508,20,10
BRK,PRT,32085,39,10
DFV,BRT,1863,0,13
CDA,ERX,8531,2,29
FPU,CDQ,6348,27,28
UWS,XLC,13138,6,28
VDK,VCC,4108,21,20
YQU,HME,19180,13,7
EUA,HSD,28737,0,32
WZN,MWI,27825,43,24
GUX,ZMD,2614,39,17
JWA,RTI,7581,2,11
HWU,NJL,32192,43,19
JQB,DIR,29616,0,25
TTV,OJC,28523,26,21
NFP,FLY,3680,13,22
SHR,DTH,27809,24,19
OSR,TEF,28725,44,27
WSE,GIF,18232,30,22
JOW,PPS,1376,44,3
LQM,OTG,2008,14,30
KAU,GFX,18166,4,22
LDQ,UOV,4455,30,24
EHH,JPH,8828,32,20
KBW,ZLW,7141,33,15
TZW,DLV,13930,26,24
QMY,ZSX,11684,5,2
AFU,DKE,9053,22,14
NIQ,EQY,28872,45,22
KIR,QLS,31563,7,27
YCT,JPB,22433,31,25
VXP,ROJ,22036,14,2
YTP,JSX,26738,5,17
NKK,LCY,15905,23,19
MTE,TRU,15102,10,23
XNW,JJV,22408,4,13
COZ,BTU,19864,26,26
TFU,NWR,27784,44,8
IOX,AGF,9433,45,18
PLR,PAO,29250,39,7
FGZ,VTO,4116,4,32
EXA,SJX,28359,27,2
DBH,EMN,30155,9,27
LIM,JTS,2155,16,20
YGC,JJI,31365,39,30
GMS,GLE,21037,42,24
YNE,EFI,15631,44,31
FJR,FWU,29450,39,20
CJY,IRP,26252,15,14
BCB,AZQ,4168,2,19
FJX,CNA,12224,31,33
YKI,DZD,13443,15,1
FGN,NNW,18974,41,8
ZOD,CFV,17213,28,29
IZS,OEV,982,34,32
EHW,TTW,30169,44,29
ZIL,FLO,7411,15,30
MBZ,LAA,26224,46,27
GNU,UDT,7881,28,26
AXZ,CTL,22717,13,5
FCV,GPV,12243,48,2
RTI,FLV,3061,33,17
WKC,AVR,18871,9,0
QKH,URR,14895,22,25
LJY,XBT,14648,25,18
SQE,SUU,21378,41,23
OCQ,WEK,8536,46,15
UEW,EZM,23091,13,3
CYW,TKA,30559,30,20
DNT,SXW,16125,42,11
LPO,CBK,7354,48,25
FWQ,BWD,21473,27,28
TUU,YGB,31549,44,13
IMX,FSL,16321,23,9
NZY,DWI,24779,25,31
KCP,UCP,226,20,22
RDW,CDA,9667,4,7
BSH,HGK,19955,7,3
HQQ,RKB,16573,44,21
RFI,GRT,4017,9,22
UJT,HHV,23461,8,26
JWM,TFP,24894,6,27
MCG,QKH,26687,36,10
NQJ,ASZ,8535,8,26
JDO,MXP,12415,18,3
PCD,WRE,4784,23,18
TJY,ITK,13046,39,25
WNY,VWH,2559,36,29
IIF,CUQ,2882,5,16
UTY,UML,29847,41,4
WBW,GMU,2548,11,18
WVV,PKM,9729,32,12
HDD,IGB,18901,5,0
AMH,THT,31603,23,22
VCG,BVC,26247,28,27
DAI,WHA,23646,16,30
GLZ,WCR,28383,35,1
VUY,NUQ,16829,46,10
NZG,RKO,6727,37,25
RDH,EJR,30312,1,17
YMH,QWV,32203,25,12
ZTH,NIQ,29854,44,11
FLD,OGL,30667,46,23
ZUS,BMA,26956,36,21
JSQ,QWX,18169,6,18
MHT,COA,13983,16,30
BKQ,SMH,13179,7,29
MCY,JCP,30701,40,16
WRE,BJE,7059,8,23
KYJ,FUK,1924,10,7
GYD,ZUW,18285,40,1
MHB,JCM,26493,31,28
WRG,XJF,2766,44,12
MWA,YUF,96,3,2
SZU,QCE,25157,22,24
PCP,OHE,21729,1,26
WSB,XRR,8827,21,19
FNY,UKJ,2704,35,4
LCU,SMO,18294,0,11
KWA,ZUK,28616,40,7
WQL,GAJ,23321,14,17
TRW,ESG,30879,12,5
NTW,UGA,17413,23,7
PPR,TQU,23549,6,6
SHX,HSX,31298,3,8
UZF,RYD,20629,34,8
GZM,PEP,14054,29,2
HZG,ILO,3537,21,2
CLC,AJO,24306,29,22
XNU,DUK,7988,48,5
WWT,FFG,22323,46,27
ODU,DST,9656,15,0
MXJ,AHA,652,5,18
GNE,IHZ,29458,31,12
YLN,YRN,22001,1,3
ERM,PQI,2053,27,16
XPX,TBQ,18395,17,18
BFZ,RUU,20147,3,20
TUY,CYD,3294,14,5
DZF,YCM,103,26,3
QQW,INJ,15942,33,16
VZZ,JDH,13815,8,31
SET,OQX,6734,0,19
LBR,LCS,6439,15,28
QLQ,BZQ,9973,48,4
QSD,VCG,31397,6,16
QAQ,EZC,17224,29,24
UMB,VVM,21592,14,25
GVC,ESK,12130,35,9
MPZ,RFT,8666,21,7
PYH,BFR,18655,44,16
OFH,ZEW,18079,34,4
DDH,ZSO,19159,7,20
PVU,HUO,15110,12,12
DOR,NAQ,22256,46,10
MVU,KZJ,21202,15,23
NPB,MDX,11957,16,23
FJW,YDR,5906,13,2
UEW,RRN,18591,39,28
MQH,OJY,25895,39,16
XYD,CBV,4654,39,31
NXE,DWN,11738,46,24
DWL,ZYT,28867,45,16
ZSG,WRH,22300,15,23
HML,VNK,14829,24,11
UMS,JUU,17530,30,27
YAY,KNL,23198,34,14
AGV,QCV,28297,48,1
AXZ,UXH,9565,12,27
TJG,QXI,10543,3,5
YJM,LYF,5598,14,17
OJE,FIX,16486,33,23
FPW,IFH,7045,29,14
QHZ,VNS,32513,41,4
JIX,MZC,16732,24,28
UJH,OLH,22801,27,17
TUW,SVC,12337,23,3
CBA,JQB,2329,13,8
PAE,XUU,29192,43,4
DDU,QXU,16862,48,27
KVB,ZLD,5576,35,11
XGU,DJB,6755,24,13
BKL,XET,4137,4,26
JHL,RCK,8044,36,23
MWC,KJA,14299,48,32
SNJ,GQW,11789,3,17
NRC,FCP,31390,33,17
AZH,HRE,18574,25,30
GER,DVA,9640,34,18
MHI,MGG,26112,45,28
YDQ,EYT,21109,0,15
GLS,DYC,16905,23,13
LLQ,MZU,2733,37,30
KHN,MTF,4837,10,9
HPX,VJU,11731,15,32
QXB,UQI,7082,21,18
DTP,QIH,24365,31,26
EFB,UIM,21612,42,9
ZHA,WGL,11632,32,14
LAL,WON,28155,36,32
TJP,YJT,9283,42,17
LAY,NSO,26331,19,17
GYW,JUJ,22889,22,29
JUO,UKW,13155,8,15
XAO,HMF,23924,30,17
LJE,NQD,15210,3,8
BHU,GCW,30359,7,9
QCB,VGA,981,27,25
ABK,EPF,22373,36,11
WBF,IYV,117,19,8
GVE,DSN,13793,4,21
BAO,CIF,3640,5,25
BOP,SJH,22948,41,8
FRZ,MBB,29170,12,24
HKD,QVB,4105,29,5
MJP,QMX,26344,10,12
YET,YGD,18383,14,21
GBV,QXD,17097,2,10
JIC,FBN,23699,9,27
ODE,WPL,2636,6,25
BMR,ZVY,22348,10,1
OCI,IJU,2579,38,18
OYT,ARN,15474,43,17
WDH,YDJ,14987,25,2
OLP,FDB,13062,13,18
XEK,BYL,31744,43,2
XSP,JFU,6421,43,5
YDZ,JTR,641,40,7
ANM,DER,3382,35,16
WQK,BVL,4969,2,20
GKZ,ILR,2456,19,7
FYG,IZJ,31395,12,23
OFF,MHF,1107,14,19
TYO,ORS,6188,40,30
BDU,FKD,12940,47,8
EUN,SKJ,9622,32,2
LID,LXS,17827,27,30
QAT,DZW,32426,18,8
ZLQ,QMN,1115,41,5
FJO,SEZ,20530,8,12
XSV,LZN,18249,20,5
YLZ,YHQ,11685,6,4
KCQ,HTI,31650,2,19
ZGC,FEG,2301,10,0
WLQ,YCF,20152,37,32
CKQ,SOC,23714,7,21
LIG,QID,12847,26,23
VSH,PHC,31679,11,14
FYE,CTB,23844,6,10
UBR,TNB,8772,34,26
DMO,DRT,17303,12,8
RYW,DDK,6597,23,31
JCK,YOQ,12008,15,2
HFS,PBL,20404,48,17
UQP,CDN,24320,25,8
UOV,AOZ,12386,1,24
UFP,YJG,17383,5,14
UKW,XRY,12890,37,19
JKA,REW,1686,12,27
GFZ,VJX,8764,43,29
QJP,QXW,17866,15,9
LCA,OSQ,4820,8,22
VHM,SWW,27539,1,26
VBL,JNM,13276,30,23
